Graph4
Time (Seconds),x (Meters),Y (Meters),Z (Meters)
201.550003,-6.831267,2.689727,0.237261
201.600006,-6.831303,2.679975,0.237239
201.650009,-6.831309,2.670231,0.237241
201.699997,-6.831343,2.660493,0.237269
201.750000,-6.831386,2.650679,0.237201
201.800003,-6.831444,2.640939,0.237212
201.850006,-6.831469,2.631164,0.237210
201.900009,-6.831474,2.621419,0.237222
201.949997,-6.831511,2.611661,0.237206
202.000000,-6.831524,2.601867,0.237173
202.050003,-6.831574,2.592143,0.237183
202.100006,-6.831600,2.582403,0.237199
202.150009,-6.831617,2.572643,0.237179
202.199997,-6.831669,2.562912,0.237188
202.250000,-6.831684,2.553177,0.237188
202.300003,-6.831714,2.543423,0.237187
202.350006,-6.831747,2.533701,0.237197
202.400009,-6.831778,2.523949,0.237197
202.449997,-6.831812,2.514209,0.237191
202.500000,-6.831814,2.504514,0.237227
202.550003,-6.831823,2.494775,0.237233
202.600006,-6.831838,2.485015,0.237239
202.650009,-6.831854,2.475266,0.237248
202.699997,-6.831895,2.465504,0.237237
202.750000,-6.831918,2.455710,0.237197
202.800003,-6.831936,2.445978,0.237239
202.850006,-6.831976,2.436208,0.237216
202.900009,-6.831974,2.426414,0.237175
202.949997,-6.832039,2.416639,0.237143
203.000000,-6.832055,2.406901,0.237163
203.050003,-6.832126,2.397187,0.237190
203.100006,-6.832137,2.387436,0.237186
203.150009,-6.832252,2.377664,0.237123
203.199997,-6.832208,2.368034,0.237291
203.250000,-6.832229,2.358280,0.237296
203.300003,-6.832247,2.348552,0.237310
203.350006,-6.832276,2.338845,0.237334
203.400009,-6.832304,2.329095,0.237326
203.449997,-6.832327,2.319379,0.237346
203.500000,-6.832359,2.309628,0.237349
203.550003,-6.832382,2.299883,0.237338
203.600006,-6.832406,2.290133,0.237348
203.650009,-6.832432,2.280374,0.237341
203.699997,-6.832469,2.270590,0.237327
203.750000,-6.832495,2.260840,0.237326
203.800003,-6.832530,2.251052,0.237304
203.850006,-6.832543,2.241275,0.237292
203.900009,-6.832576,2.231542,0.237297
203.949997,-6.832600,2.221774,0.237290
204.000000,-6.832635,2.212025,0.237287
204.050003,-6.832664,2.202260,0.237273
204.100006,-6.832688,2.192528,0.237277
204.150009,-6.832710,2.182795,0.237285
204.199997,-6.832737,2.173043,0.237286
204.250000,-6.832774,2.163456,0.237360
204.300003,-6.832812,2.153551,0.237273
204.350006,-6.832834,2.143908,0.237324
204.400009,-6.832862,2.134159,0.237322
204.449997,-6.832908,2.124434,0.237325
204.500000,-6.832942,2.114655,0.237313
204.550003,-6.832963,2.104888,0.237298
204.600006,-6.832986,2.095134,0.237292
204.650009,-6.833023,2.085384,0.237295
204.699997,-6.833046,2.075600,0.237278
204.750000,-6.833072,2.065848,0.237269
204.800003,-6.833096,2.056083,0.237261
204.850006,-6.833128,2.046318,0.237253
204.900009,-6.833152,2.036576,0.237260
204.949997,-6.833182,2.026818,0.237253
205.000000,-6.833210,2.017087,0.237256
205.050003,-6.833246,2.007344,0.237265
205.100006,-6.833276,1.997603,0.237264
205.150009,-6.833299,1.987870,0.237272
205.199997,-6.833318,1.978117,0.237274
205.250000,-6.833349,1.968419,0.237301
205.300003,-6.833384,1.958677,0.237297
205.350006,-6.833405,1.948938,0.237300
205.400009,-6.833446,1.939200,0.237315
205.449997,-6.833477,1.929448,0.237310
205.500000,-6.833502,1.919711,0.237313
205.550003,-6.833535,1.909917,0.237290
205.600006,-6.833563,1.900163,0.237287
205.650009,-6.833584,1.890423,0.237294
205.699997,-6.833617,1.880637,0.237271
205.750000,-6.833650,1.870892,0.237270
205.800003,-6.833672,1.861127,0.237264
205.850006,-6.833707,1.851356,0.237257
205.900009,-6.833746,1.841599,0.237251
205.949997,-6.833769,1.831843,0.237251
206.000000,-6.833800,1.822117,0.237250
206.050003,-6.833832,1.812391,0.237277
206.100006,-6.833860,1.802661,0.237279
206.150009,-6.833894,1.792933,0.237292
206.199997,-6.833925,1.783197,0.237302
206.250000,-6.833959,1.773447,0.237303
206.300003,-6.833990,1.763728,0.237322
206.350006,-6.834029,1.753973,0.237306
206.400009,-6.834062,1.744211,0.237308
206.449997,-6.834079,1.734486,0.237323
206.500000,-6.834118,1.724688,0.237289
206.550003,-6.834146,1.714948,0.237297
206.600006,-6.834170,1.705175,0.237293
206.650009,-6.834215,1.695409,0.237281
206.699997,-6.834239,1.685631,0.237270
206.750000,-6.834271,1.675891,0.237275
206.800003,-6.834307,1.666099,0.237248
206.850006,-6.834335,1.656380,0.237264
206.900009,-6.834367,1.646631,0.237258
206.949997,-6.834399,1.636885,0.237255
207.000000,-6.834426,1.627139,0.237257
207.050003,-6.834452,1.617421,0.237270
207.100006,-6.834493,1.607668,0.237268
207.150009,-6.834510,1.597969,0.237296
207.199997,-6.834554,1.588227,0.237296
207.250000,-6.834587,1.578502,0.237301
207.300003,-6.834607,1.568783,0.237325
207.350006,-6.834649,1.559009,0.237306
207.400009,-6.834673,1.549248,0.237301
207.449997,-6.834708,1.539483,0.237288
207.500000,-6.834736,1.529734,0.237294
207.550003,-6.834771,1.519964,0.237275
207.600006,-6.834809,1.510193,0.237266
207.650009,-6.834841,1.500458,0.237269
207.699997,-6.834871,1.490697,0.237259
207.750000,-6.834896,1.480916,0.237244
207.800003,-6.834927,1.471186,0.237249
207.850006,-6.834957,1.461423,0.237241
207.900009,-6.834984,1.451706,0.237248
207.949997,-6.835014,1.441948,0.237245
208.000000,-6.835048,1.432227,0.237262
208.050003,-6.835087,1.422485,0.237258
208.100006,-6.835112,1.412765,0.237268
208.150009,-6.835143,1.403040,0.237290
208.199997,-6.835175,1.393298,0.237290
208.250000,-6.835207,1.383568,0.237301
208.300003,-6.835241,1.373815,0.237302
208.350006,-6.835268,1.364053,0.237294
208.400009,-6.835292,1.354294,0.237282
208.449997,-6.835327,1.344536,0.237279
208.500000,-6.835358,1.334762,0.237272
208.550003,-6.835392,1.324997,0.237253
208.600006,-6.835419,1.315233,0.237249
208.650009,-6.835452,1.305494,0.237253
208.699997,-6.835484,1.295728,0.237245
208.750000,-6.835507,1.285955,0.237223
208.800003,-6.835542,1.276225,0.237232
208.850006,-6.835568,1.266489,0.237239
208.900009,-6.835596,1.256758,0.237251
208.949997,-6.835638,1.247031,0.237264
209.000000,-6.835670,1.237286,0.237257
209.050003,-6.835702,1.227558,0.237273
209.100006,-6.835724,1.217835,0.237279
209.150009,-6.835759,1.208102,0.237298
209.199997,-6.835785,1.198351,0.237294
209.250000,-6.835821,1.188608,0.237297
209.300003,-6.835856,1.178858,0.237283
209.350006,-6.835879,1.169095,0.237289
209.400009,-6.835911,1.159359,0.237292
209.449997,-6.835935,1.149571,0.237275
209.500000,-6.835964,1.139804,0.237262
209.550003,-6.835990,1.130037,0.237254
209.600006,-6.836015,1.120282,0.237246
209.650009,-6.836052,1.110521,0.237249
209.699997,-6.836086,1.100743,0.237232
209.750000,-6.836121,1.091014,0.237232
209.800003,-6.836151,1.081267,0.237246
209.850006,-6.836190,1.071517,0.237240
209.900009,-6.836212,1.061785,0.237248
209.949997,-6.836249,1.052074,0.237268
210.000000,-6.836281,1.042379,0.237312
210.050003,-6.836337,1.032612,0.237289
210.100006,-6.836340,1.022879,0.237289
210.150009,-6.836372,1.013136,0.237298
210.199997,-6.836401,1.003407,0.237298
210.250000,-6.836425,0.993650,0.237301
210.300003,-6.836453,0.983901,0.237297
210.350006,-6.836486,0.974122,0.237288
210.400009,-6.836525,0.964379,0.237288
210.449997,-6.836543,0.954583,0.237265
210.500000,-6.836578,0.944809,0.237252
210.550003,-6.836620,0.935035,0.237229
210.600006,-6.836623,0.925316,0.237269
210.650009,-6.836654,0.915573,0.237269
210.699997,-6.836683,0.905820,0.237264
210.750000,-6.836717,0.896086,0.237275
210.800003,-6.836753,0.886316,0.237262
210.850006,-6.836788,0.876602,0.237276
210.900009,-6.836816,0.866850,0.237275
210.949997,-6.836848,0.857136,0.237291
211.000000,-6.836885,0.847405,0.237297
211.050003,-6.836901,0.837657,0.237298
211.100006,-6.836932,0.827924,0.237308
211.150009,-6.836971,0.818186,0.237313
211.199997,-6.837006,0.808431,0.237308
211.250000,-6.837024,0.798694,0.237305
211.300003,-6.837068,0.788911,0.237292
211.350006,-6.837102,0.779169,0.237294
211.400009,-6.837125,0.769408,0.237285
211.449997,-6.837154,0.759636,0.237271
211.500000,-6.837186,0.749866,0.237255
211.550003,-6.837214,0.740093,0.237247
211.600006,-6.837236,0.730370,0.237260
211.650009,-6.837272,0.720607,0.237252
211.699997,-6.837299,0.710864,0.237253
211.750000,-6.837328,0.701107,0.237248
211.800003,-6.837358,0.691390,0.237265
211.850006,-6.837394,0.681662,0.237277
211.900009,-6.837425,0.671932,0.237286
211.949997,-6.837457,0.662200,0.237292
212.000000,-6.837490,0.652446,0.237290
212.050003,-6.837523,0.642738,0.237307
212.100006,-6.837551,0.632982,0.237304
212.150009,-6.837578,0.623217,0.237295
212.199997,-6.837611,0.613486,0.237304
212.250000,-6.837642,0.603718,0.237295
212.300003,-6.837672,0.593969,0.237296
212.350006,-6.837711,0.584192,0.237278
212.400009,-6.837739,0.574442,0.237280
212.449997,-6.837769,0.564658,0.237261
212.500000,-6.837799,0.554913,0.237263
212.550003,-6.837826,0.545177,0.237269
212.600006,-6.837857,0.535425,0.237267
212.650009,-6.837891,0.525673,0.237266
212.699997,-6.837927,0.515898,0.237248
212.750000,-6.837956,0.506208,0.237281
212.800003,-6.837987,0.496452,0.237276
212.850006,-6.838017,0.486748,0.237299
212.900009,-6.838054,0.476993,0.237297
212.949997,-6.838078,0.467291,0.237321
213.000000,-6.838110,0.457542,0.237313
213.050003,-6.838132,0.447822,0.237330
213.100006,-6.838158,0.438045,0.237318
213.150009,-6.838182,0.428301,0.237317
213.199997,-6.838214,0.418529,0.237305
213.250000,-6.838249,0.408761,0.237292
213.300003,-6.838285,0.399028,0.237297
213.350006,-6.838311,0.389235,0.237274
213.400009,-6.838349,0.379469,0.237268
213.449997,-6.838375,0.369684,0.237246
213.500000,-6.838405,0.359952,0.237257
213.550003,-6.838436,0.350225,0.237269
213.600006,-6.838471,0.340455,0.237253
213.650009,-6.838502,0.330724,0.237262
213.699997,-6.838533,0.321010,0.237278
213.750000,-6.838562,0.311271,0.237279
213.800003,-6.838592,0.301539,0.237286
213.850006,-6.838622,0.291793,0.237290
213.900009,-6.838656,0.282082,0.237308
213.949997,-6.838683,0.272347,0.237315
214.000000,-6.838718,0.262597,0.237310
214.050003,-6.838749,0.252823,0.237297
214.100006,-6.838776,0.243079,0.237299
214.150009,-6.838809,0.233327,0.237298
214.199997,-6.838842,0.223539,0.237269
214.250000,-6.838861,0.213806,0.237284
214.300003,-6.838891,0.204038,0.237273
214.350006,-6.838918,0.194264,0.237252
214.400009,-6.838949,0.184518,0.237246
214.449997,-6.838976,0.174773,0.237256
214.500000,-6.839008,0.164995,0.237240
214.550003,-6.839034,0.155263,0.237244
214.600006,-6.839070,0.145527,0.237255
214.650009,-6.839101,0.135778,0.237251
214.699997,-6.839129,0.126055,0.237261
214.750000,-6.839165,0.116328,0.237277
214.800003,-6.839195,0.106615,0.237294
214.850006,-6.839220,0.096876,0.237301
214.900009,-6.839256,0.087137,0.237304
214.949997,-6.839282,0.077376,0.237293
215.000000,-6.839313,0.067638,0.237300
215.050003,-6.839347,0.057906,0.237308
215.100006,-6.839378,0.048129,0.237293
215.150009,-6.839408,0.038373,0.237290
215.199997,-6.839270,0.030640,0.237209
215.250000,-6.839274,0.026782,0.237218
215.300003,-6.839057,0.026112,0.237265
215.350006,-6.838414,0.026019,0.237272
215.400009,-6.837691,0.025904,0.237245
215.449997,-6.836998,0.025847,0.237243
215.500000,-6.836280,0.025779,0.237242
215.550003,-6.835598,0.025724,0.237248
215.600006,-6.834914,0.025733,0.237279
215.650009,-6.834211,0.025748,0.237314
215.699997,-6.833513,0.025715,0.237340
215.750000,-6.832797,0.025614,0.237329
215.800003,-6.832109,0.025559,0.237320
215.850006,-6.831401,0.025531,0.237322
215.900009,-6.830710,0.025494,0.237323
215.949997,-6.830000,0.025456,0.237323
216.000000,-6.829319,0.025432,0.237329
216.050003,-6.828601,0.025402,0.237324
216.100006,-6.827915,0.025393,0.237320
216.150009,-6.827202,0.025371,0.237332
216.199997,-6.826472,0.025245,0.237280
216.250000,-6.825771,0.025185,0.237260
216.300003,-6.825088,0.025217,0.237270
216.350006,-6.824382,0.025200,0.237257
216.400009,-6.823696,0.025287,0.237310
216.449997,-6.823017,0.025346,0.237327
216.500000,-6.822331,0.025381,0.237330
216.550003,-6.821639,0.025397,0.237327
216.600006,-6.820930,0.025411,0.237332
216.650009,-6.820257,0.025448,0.237329
216.699997,-6.819540,0.025475,0.237328
216.750000,-6.818830,0.025524,0.237325
216.800003,-6.818160,0.025573,0.237334
216.850006,-6.817465,0.025494,0.237266
216.900009,-6.816774,0.025599,0.237300
216.949997,-6.816071,0.025624,0.237292
217.000000,-6.815349,0.025654,0.237284
217.050003,-6.814621,0.025696,0.237282
217.100006,-6.813924,0.025775,0.237287
217.150009,-6.813243,0.025824,0.237277
217.199997,-6.812551,0.025874,0.237271
217.250000,-6.811857,0.025960,0.237277
217.300003,-6.811161,0.026000,0.237262
217.350006,-6.810464,0.026075,0.237263
217.400009,-6.809784,0.026208,0.237271
217.449997,-6.809121,0.026345,0.237293
217.500000,-6.808469,0.026513,0.237346
217.550003,-6.807755,0.026576,0.237334
217.600006,-6.807026,0.026676,0.237329
217.650009,-6.806315,0.026769,0.237333
217.699997,-6.805606,0.026858,0.237328
217.750000,-6.804899,0.026941,0.237314
217.800003,-6.804197,0.027016,0.237313
217.850006,-6.803483,0.027124,0.237316
217.900009,-6.802778,0.027223,0.237318
217.949997,-6.802081,0.027331,0.237319
218.000000,-6.801383,0.027444,0.237323
218.050003,-6.800678,0.027559,0.237323
218.100006,-6.799976,0.027677,0.237324
218.150009,-6.799273,0.027797,0.237324
218.199997,-6.798573,0.027921,0.237325
218.250000,-6.797872,0.028049,0.237327
218.300003,-6.797171,0.028181,0.237326
218.350006,-6.796475,0.028318,0.237328
218.400009,-6.795777,0.028459,0.237328
218.449997,-6.795081,0.028603,0.237329
218.500000,-6.794385,0.028751,0.237330
218.550003,-6.793691,0.028905,0.237331
218.600006,-6.792997,0.029062,0.237332
218.650009,-6.792304,0.029223,0.237333
218.699997,-6.791610,0.029388,0.237335
218.750000,-6.790918,0.029556,0.237335
218.800003,-6.790227,0.029730,0.237336
218.850006,-6.789538,0.029907,0.237337
218.900009,-6.788852,0.030088,0.237338
218.949997,-6.788166,0.030271,0.237339
219.000000,-6.787484,0.030461,0.237340
219.050003,-6.786798,0.030653,0.237341
219.100006,-6.786112,0.030851,0.237342
219.150009,-6.785431,0.031052,0.237344
219.199997,-6.784752,0.031259,0.237345
219.250000,-6.784070,0.031467,0.237345
219.300003,-6.783396,0.031680,0.237346
219.350006,-6.782720,0.031897,0.237349
219.400009,-6.782043,0.032120,0.237348
219.449997,-6.781367,0.032347,0.237347
219.500000,-6.780693,0.032578,0.237347
219.550003,-6.780026,0.032812,0.237352
219.600006,-6.779357,0.033066,0.237355
219.650009,-6.778707,0.033338,0.237367
219.699997,-6.778055,0.033591,0.237361
219.750000,-6.777395,0.033836,0.237359
219.800003,-6.776740,0.034108,0.237369
219.850006,-6.776072,0.034372,0.237363
219.900009,-6.775426,0.034637,0.237369
219.949997,-6.774776,0.034908,0.237367
220.000000,-6.774123,0.035158,0.237359
220.050003,-6.773464,0.035426,0.237357
220.100006,-6.772816,0.035708,0.237365
220.150009,-6.772168,0.035993,0.237368
220.199997,-6.771515,0.036280,0.237368
220.250000,-6.770868,0.036566,0.237372
220.300003,-6.770222,0.036861,0.237375
220.350006,-6.769573,0.037158,0.237374
220.400009,-6.768931,0.037458,0.237376
220.449997,-6.768288,0.037761,0.237377
220.500000,-6.767647,0.038068,0.237378
220.550003,-6.767013,0.038379,0.237381
220.600006,-6.766375,0.038694,0.237381
220.650009,-6.765742,0.039011,0.237382
220.699997,-6.765103,0.039333,0.237382
220.750000,-6.764471,0.039659,0.237384
220.800003,-6.763843,0.039990,0.237384
220.850006,-6.763214,0.040323,0.237385
220.900009,-6.762591,0.040662,0.237387
220.949997,-6.761972,0.041003,0.237389
221.000000,-6.761351,0.041346,0.237388
221.050003,-6.760729,0.041694,0.237388
221.100006,-6.760114,0.042049,0.237390
221.150009,-6.759497,0.042406,0.237390
221.199997,-6.758884,0.042764,0.237390
221.250000,-6.758271,0.043130,0.237392
221.300003,-6.757623,0.043453,0.237360
221.350006,-6.757006,0.043809,0.237356
221.400009,-6.756425,0.044218,0.237381
221.449997,-6.755743,0.044505,0.237320
221.500000,-6.755198,0.044956,0.237370
221.550003,-6.754544,0.045273,0.237327
221.600006,-6.753963,0.045675,0.237341
221.650009,-6.753373,0.046069,0.237346
221.699997,-6.752759,0.046438,0.237328
221.750000,-6.752174,0.046842,0.237336
221.800003,-6.751594,0.047249,0.237342
221.850006,-6.750987,0.047632,0.237327
221.900009,-6.750395,0.048027,0.237322
221.949997,-6.749927,0.048550,0.237410
222.000000,-6.749352,0.048963,0.237410
222.050003,-6.748763,0.049361,0.237397
222.100006,-6.748128,0.049725,0.237351
222.150009,-6.747570,0.050163,0.237352
222.199997,-6.747047,0.050631,0.237380
222.250000,-6.746557,0.051142,0.237433
222.300003,-6.746001,0.051583,0.237417
222.350006,-6.745488,0.052043,0.237416
222.400009,-6.744958,0.052509,0.237414
222.449997,-6.744451,0.052950,0.237411
222.500000,-6.743840,0.053315,0.237345
222.550003,-6.743326,0.053800,0.237354
222.600006,-6.742815,0.054263,0.237350
222.650009,-6.742298,0.054727,0.237350
222.699997,-6.741778,0.055197,0.237345
222.750000,-6.741272,0.055674,0.237352
222.800003,-6.740720,0.056156,0.237338
222.850006,-6.740214,0.056667,0.237343
222.900009,-6.739699,0.057145,0.237342
222.949997,-6.739204,0.057652,0.237341
223.000000,-6.738699,0.058170,0.237344
223.050003,-6.738185,0.058650,0.237327
223.100006,-6.737690,0.059152,0.237327
223.150009,-6.737226,0.059677,0.237342
223.199997,-6.736730,0.060193,0.237352
223.250000,-6.736198,0.060687,0.237320
223.300003,-6.735760,0.061228,0.237352
223.350006,-6.735279,0.061740,0.237343
223.400009,-6.734801,0.062238,0.237330
223.449997,-6.734328,0.062750,0.237330
223.500000,-6.733932,0.063329,0.237365
223.550003,-6.733400,0.063810,0.237313
223.600006,-6.732626,0.064851,0.237327
223.650009,-6.731281,0.066737,0.237323
223.699997,-6.729650,0.069688,0.237335
223.750000,-6.728251,0.072480,0.237327
223.800003,-6.727454,0.074510,0.237312
223.850006,-6.727063,0.075515,0.237303
223.900009,-6.726843,0.075836,0.237302
223.949997,-6.726721,0.076163,0.237356
224.000000,-6.726412,0.076399,0.237299
224.050003,-6.726208,0.076678,0.237290
224.100006,-6.726079,0.076986,0.237318
224.150009,-6.725915,0.077298,0.237340
224.199997,-6.725596,0.077540,0.237271
224.250000,-6.725445,0.077849,0.237295
224.300003,-6.725329,0.078180,0.237349
224.350006,-6.725046,0.078437,0.237301
224.400009,-6.724819,0.078714,0.237288
224.449997,-6.724682,0.079042,0.237324
224.500000,-6.724424,0.079320,0.237286
